D10A_data-2006-03-26-0836.txt

d10a.D10A Time	Hr	Mn	Sec	fractions of sec	Pitch	Bank	Heading	IAS	Baro Altitude	Yaw rate	Ny	Nz
(seconds)	(Hr)	(Mn)	(Sec)	(1/64 sec)	(deg)	(deg)	(deg mag)	(KIAS)	(ft)	(deg/s)	(g)	(g)
1143381938.0	14	10	43	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381939.0	14	10	44	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381940.0	14	10	45	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381941.0	14	10	46	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381942.0	14	10	47	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381943.0	14	10	48	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381944.0	14	10	49	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381945.0	14	10	50	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381946.0	14	10	51	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381947.0	14	10	52	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381948.02	14	10	53	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381949.0	14	10	54	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381950.0	14	10	55	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381951.0	14	10	56	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381952.0	14	10	57	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381953.02	14	10	58	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381954.0	14	10	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381955.0	14	11	00	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381956.0	14	11	01	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381957.0	14	11	02	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381958.02	14	11	03	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381959.0	14	11	04	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381960.0	14	11	05	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381961.0	14	11	06	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381962.0	14	11	07	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381963.02	14	11	08	29	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381964.0	14	11	09	28	10.1	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381965.0	14	11	10	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381966.02	14	11	11	29	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381967.0	14	11	12	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381968.02	14	11	13	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381969.0	14	11	14	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381970.0	14	11	15	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381971.0	14	11	16	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381972.0	14	11	17	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381973.0	14	11	18	28	10.1	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381974.04	14	11	19	24	10.1	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381975.0	14	11	20	28	10.1	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381976.01	14	11	21	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381977.01	14	11	22	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381978.01	14	11	23	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381979.0	14	11	24	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381980.0	14	11	25	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381981.01	14	11	26	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381982.0	14	11	27	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381983.01	14	11	28	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381984.02	14	11	29	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381985.02	14	11	30	29	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381986.01	14	11	31	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381987.01	14	11	32	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381988.02	14	11	33	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381989.0	14	11	34	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381990.0	14	11	35	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381991.01	14	11	36	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381992.01	14	11	37	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381993.0	14	11	38	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381994.01	14	11	39	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381995.01	14	11	40	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381996.02	14	11	41	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381997.02	14	11	42	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381998.01	14	11	43	29	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381999.02	14	11	44	29	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143382000.02	14	11	45	29	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143382001.02	14	11	46	29	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143382002.02	14	11	47	29	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143382003.01	14	11	48	29	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
